id	size	name	sourceinfo	reason	witness	replacement	status
3898463	1	Heterotheca jonesii	gbif:5401972	id-retired/name-retired		*		
3897137	1	Hieracium montcaunicum	gbif:4207598	id-retired/name-retired		*		
3898468	1	Heterotheca camporum	gbif:5402008	id-retired/name-retired		*		
3897138	1	Hieracium tortuosum	gbif:6295532	id-retired/name-retired		*		
3899799	1	Parthenium alpinum	gbif:3086807	id-retired/name-retired		*		
3898469	1	Heterotheca leptoglossa	gbif:5401980	id-retired/name-retired		*		
3897135	1	Hieracium teplouchovii	gbif:3135928	id-retired/name-retired		*		
3898466	1	Heterotheca marginata	gbif:5401991	id-retired/name-retired		*		
3899797	1	Parthenium ligulatum	gbif:3086799	id-retired/name-retired		*		
3898467	1	Heterotheca grandiflora	gbif:5401996	id-retired/name-retired		*		
3897139	1	Hieracium subtriangulatum	gbif:3136439	id-retired/name-retired		*		
3899780	1	Melanthera perdita	gbif:3092407	id-retired/name-retired		*		
3898450	1	Gutierrezia arizonica	gbif:5385057	id-retired/name-retired		*		
3897122	1	Hieracium toutonianum	gbif:3136404	id-retired/name-retired		*		
3899785	1	Melanthera populifolia	gbif:3092299	id-retired/name-retired		*		
3898453	1	Gutierrezia petradoria	gbif:5385066	id-retired/name-retired		*		
3897123	1	Hieracium adelum	gbif:3135921	id-retired/name-retired		*		
3899784	1	Melanthera micrantha	gbif:3092372	id-retired/name-retired		*		
3898454	1	Gutierrezia californica	gbif:5385048	id-retired/name-retired		*		
3897120	1	Hieracium subtomentosum	gbif:3136430	id-retired/name-retired		*		
3899783	1	Melanthera bryanii	gbif:3092366	id-retired/name-retired		*		
3898451	1	Gutierrezia wrightii	gbif:5385061	id-retired/name-retired		*		
3897121	1	Hieracium torrepandoi	gbif:3136407	id-retired/name-retired		*		
3899782	1	Melanthera venosa	gbif:3092327	id-retired/name-retired		*		
3898452	1	Gutierrezia microcephala	gbif:5385099	id-retired/name-retired		*		
3897126	1	Hieracium spodocephalum	gbif:4243251	id-retired/name-retired		*		
3898457	1	Gutierrezia serotina	gbif:5385111	id-retired/name-retired		*		
3897127	1	Hieracium sinuolatum	gbif:4244005	id-retired/name-retired		*		
3899788	1	Clibadium sylvestre	gbif:3104756	id-retired/name-retired		*		
3898458	1	Hazardia orcuttii	gbif:5389280	id-retired/name-retired		*		
3897124	1	Hieracium rossicum	gbif:3136553	id-retired/name-retired		*		
3899787	1	Spilanthes acmella	gbif:3092848	id-retired/name-retired		*		
3898455	1	Gutierrezia pomariensis	gbif:5385115	id-retired/name-retired		*		
3897125	1	Hieracium resupinatum	gbif:3135924	id-retired/name-retired		*		
3899786	1	Melanthera waimeaensis	gbif:3092325	id-retired/name-retired		*		
3898456	1	Gutierrezia sphaerocephala	gbif:5385096	id-retired/name-retired		*		
3897128	1	Hieracium profetanum	gbif:3135922	id-retired/name-retired		*		
3898459	1	Hazardia brickellioides	gbif:5389282	id-retired/name-retired		*		
3897129	1	Hieracium candelabrae	gbif:3136554	id-retired/name-retired		*		
3897151	1	Hieracium severiceps	gbif:4244219	id-retired/name-retired		*		
3898482	1	Isocoma reneta	gbif:4273656	id-retired/name-retired		*		
3898483	1	Isocoma azteca	gbif:3099289	id-retired/name-retired		*		
3898480	1	Isocoma arguta	gbif:3099268	id-retired/name-retired		*		
3897150	1	Hieracium subpellucidum	gbif:3135569	id-retired/name-retired		*		
3898481	1	Isocoma drummondii	gbif:3099261	id-retired/name-retired		*		
3897155	1	Hieracium subarctophilum	gbif:3135041	id-retired/name-retired		*		
3898486	1	Rayjacksonia annua	gbif:3106602	id-retired/name-retired		*		
3897156	1	Hieracium virgicaule	gbif:4236474	id-retired/name-retired		*		
3898487	1	Rayjacksonia aurea	gbif:3106592	id-retired/name-retired		*		
3897153	1	Hieracium atrocephalum	gbif:3136352	id-retired/name-retired		*		
3897159	1	Hieracium multifrons	gbif:3136334	id-retired/name-retired		*		
3897157	1	Hieracium kuroksarense	gbif:3135900	id-retired/name-retired		*		
3898488	1	Psilactis heterocarpa	gbif:3150104	id-retired/name-retired		*		
3897158	1	Hieracium calcaricola	gbif:3135040	id-retired/name-retired		*		
3898489	1	Psilactis gentryi	gbif:3150092	id-retired/name-retired		*		
3898471	1	Heterotheca zionensis	gbif:5402002	id-retired/name-retired		*		
3897141	1	Hieracium lugae-pljussae	gbif:3136331	id-retired/name-retired		*		
3898472	1	Heterotheca oregona	gbif:5401985	id-retired/name-retired		*		
3898470	1	Heterotheca viscida	gbif:5401989	id-retired/name-retired		*		
3897144	1	Hieracium marginelliceps	gbif:3136357	id-retired/name-retired		*		
3898475	1	Heterotheca inuloides	gbif:5401982	id-retired/name-retired		*		
3897145	1	Hieracium auratiflorum	gbif:4233714	id-retired/name-retired		*		
3897142	1	Hieracium viburgense	gbif:3136356	id-retired/name-retired		*		
3898473	1	Heterotheca rutteri	gbif:5401983	id-retired/name-retired		*		
3898474	1	Heterotheca barbata	gbif:5402000	id-retired/name-retired		*		
3897148	1	Hieracium hermanni-zahnii	gbif:4217419	id-retired/name-retired		*		
3898479	1	Isocoma coronopifolia	gbif:3099238	id-retired/name-retired		*		
3897149	1	Hieracium koehleri	gbif:3136556	id-retired/name-retired		*		
3898477	1	Heterotheca pumila	gbif:5402004	id-retired/name-retired		*		
3897147	1	Hieracium kosvinskiense	gbif:3136248	id-retired/name-retired		*		
3898478	1	Isocoma humilis	gbif:3099290	id-retired/name-retired		*		
1078376	2	Sventenia	ncbi:50216	lumped		212025		
156151	3	Lepidolopha	ncbi:100376,gbif:3096696	newly-hidden[incertae_sedis]	Lepidolopha	=		
156150	1	Lepidolopha sp. Bremer 3109	ncbi:100377	newly-hidden[incertae_sedis_inherited]	Lepidolopha	=		
3898295	1	Hieracium kaninense	gbif:3136200	id-retired/name-retired		*		
3898293	1	Hieracium stenanthelum	gbif:3136640	id-retired/name-retired		*		
3898294	1	Hieracium harzianum	gbif:4217679	id-retired/name-retired		*		
3898297	1	Hieracium napaeum	gbif:4206912	id-retired/name-retired		*		
3898298	1	Hieracium piligerum	gbif:3135356	id-retired/name-retired		*		
3898291	1	Hieracium gusinjense	gbif:4217995	id-retired/name-retired		*		
3898292	1	Hieracium chlorobracteum	gbif:4228629	id-retired/name-retired		*		
3898290	1	Hieracium tenellifrons	gbif:4239763	id-retired/name-retired		*		
424817	4	Dichrocephala	ncbi:648857,gbif:3115585	newly-hidden[incertae_sedis]	Dichrocephala	=		
424825	1	Dichrocephala benthamii	ncbi:648858	newly-hidden[incertae_sedis_inherited]	Dichrocephala	=		
505091	1	Corokia cotoneaster	ncbi:16909	newly-hidden[incertae_sedis_inherited]	Argophyllaceae	=		
5264883	2	Chondrilla pauciflora	gbif:5403820	id-retired/name-retired		*		
505093	7	Corokia	ncbi:16908	newly-hidden[incertae_sedis_inherited]	Argophyllaceae	=		
962220	8	Arida	ncbi:481910,gbif:3096156	newly-hidden[barren]	Arida	=		
987570	2	Petkovia	ncbi:440378	newly-hidden[barren]	Petkovia	=		
987572	1	Petkovia orphanidea	ncbi:440379	lumped		296788		
315626	1	Corokia whiteana	ncbi:577421	newly-hidden[incertae_sedis_inherited]	Argophyllaceae	=		
315628	1	Corokia collenettei	ncbi:577420	newly-hidden[incertae_sedis_inherited]	Argophyllaceae	=		
3899631	1	Hulsea nana	gbif:3149945	id-retired/name-retired		*		
3898300	1	Hieracium unguiculiferum	gbif:4237734	id-retired/name-retired		*		
3899630	1	Hulsea brevifolia	gbif:3149943	id-retired/name-retired		*		
3898309	1	Hieracium rechingerorum	gbif:6079844	id-retired/name-retired		*		
3898303	1	Hieracium hortense	gbif:4216742	id-retired/name-retired		*		
3899635	1	Syntrichopappus lemmonii	gbif:3132213	id-retired/name-retired		*		
3899634	1	Monolopia stricta	gbif:3099312	id-retired/name-retired		*		
3899633	1	Monolopia lanceolata	gbif:3099306	id-retired/name-retired		*		
3898302	1	Hieracium gorfenianum	gbif:4218654	id-retired/name-retired		*		
3899632	1	Hulsea mexicana	gbif:3149944	id-retired/name-retired		*		
3898307	1	Hieracium leucopelmatum	gbif:4211324	id-retired/name-retired		*		
3899638	1	Eriophyllum ambiguum	gbif:3130449	id-retired/name-retired		*		
3898305	1	Hieracium gratiosum	gbif:4218368	id-retired/name-retired		*		
3899637	1	Eriophyllum mohavense	gbif:3130445	id-retired/name-retired		*		
3898306	1	Hieracium loretii	gbif:6079295	id-retired/name-retired		*		
3899636	1	Pseudobahia heermannii	gbif:3115477	id-retired/name-retired		*		
3899620	1	Sigesbeckia serrata	gbif:3125895	id-retired/name-retired		*		
3899629	1	Hulsea heterochroma	gbif:3149941	id-retired/name-retired		*		
3899624	1	Smallanthus maculata	gbif:4934069	lumped		903552		
3899623	1	Tetragonotheca texana	gbif:3150310	id-retired/name-retired		*		
3899628	1	Harmonia doris-nilesiae	gbif:5396009	id-retired/name-retired		*		
3899627	1	Harmonia hallii	gbif:5396010	id-retired/name-retired		*		
3899626	1	Harmonia guggolziorum	gbif:5396015	id-retired/name-retired		*		
3899625	1	Acanthospermum humile	gbif:3100377	id-retired/name-retired		*		
3898321	1	Hieracium uistense	gbif:3135039	id-retired/name-retired		*		
3899653	1	Madia gracilis	gbif:3140907	id-retired/name-retired		*		
3898322	1	Hieracium eriopogon	gbif:3135580	id-retired/name-retired		*		
3899652	1	Madia glomerata	gbif:3140920	id-retired/name-retired		*		
3899651	1	Madia exigua	gbif:3140924	id-retired/name-retired		*		
3898320	1	Hieracium cordigerum	gbif:3135038	id-retired/name-retired		*		
3899650	1	Madia citrigracilis	gbif:3140923	id-retired/name-retired		*		
3898325	1	Hieracium vagae	gbif:3136667	id-retired/name-retired		*		
3899657	1	Dubautia waialealae	gbif:3134936	id-retired/name-retired		*		
3898323	1	Hieracium sternbergianum	gbif:3136603	id-retired/name-retired		*		
3899655	1	Madia anomala	gbif:3140906	id-retired/name-retired		*		
3898324	1	Hieracium scotocerinthe	gbif:4244759	id-retired/name-retired		*		
3899654	1	Madia radiata	gbif:3140914	id-retired/name-retired		*		
3898329	1	Hieracium phocaicum	gbif:4252150	id-retired/name-retired		*		
3898327	1	Hieracium larvatum	gbif:3136668	id-retired/name-retired		*		
3899659	1	Dubautia molokaiensis	gbif:3134917	lumped		659764		
3899658	1	Dubautia kenwoodii	gbif:3134931	id-retired/name-retired		*		
3898310	1	Hieracium peroblongum	gbif:4252622	id-retired/name-retired		*		
3899642	1	Eriophyllum pringlei	gbif:3130466	id-retired/name-retired		*		
3898311	1	Hieracium kritschimanum	gbif:6082115	id-retired/name-retired		*		
3899641	1	Eriophyllum confertiflorum	gbif:3130484	id-retired/name-retired		*		
3899640	1	Eriophyllum lanosum	gbif:3130462	id-retired/name-retired		*		
3898315	1	Hieracium tuadaschense	gbif:3135583	id-retired/name-retired		*		
3899645	1	Eriophyllum wallacei	gbif:3130455	id-retired/name-retired		*		
3898312	1	Hieracium lutulenticeps	gbif:3135589	id-retired/name-retired		*		
3899644	1	Eriophyllum jepsonii	gbif:3130481	id-retired/name-retired		*		
3898313	1	Hieracium vapenicanum	gbif:3135582	id-retired/name-retired		*		
3899643	1	Eriophyllum multicaule	gbif:3130482	id-retired/name-retired		*		
3898319	1	Hieracium bombycinum	gbif:3135585	id-retired/name-retired		*		
3899649	1	Madia citriodora	gbif:3140926	id-retired/name-retired		*		
3899648	1	Madia subspicata	gbif:3140919	id-retired/name-retired		*		
3898317	1	Hieracium angustisquamatum	gbif:3135584	id-retired/name-retired		*		
3899647	1	Raillardella scaposa	gbif:3149369	id-retired/name-retired		*		
1079719	1	Eremosis shannoni	ncbi:434657	newly-hidden[incertae_sedis_inherited]	Eremosis	=		
1079717	2	Eremosis	ncbi:434656,gbif:3141099	newly-hidden[incertae_sedis]	Eremosis	=		
3899619	1	Sigesbeckia microcephala	gbif:3125918	id-retired/name-retired		*		
3899618	1	Hymenopappus flavescens	gbif:3110169	id-retired/name-retired		*		
3899611	1	Hymenopappus flavomarginatus	gbif:3110178	id-retired/name-retired		*		
3899610	1	Hymenopappus newberryi	gbif:3110167	id-retired/name-retired		*		
3899617	1	Hymenopappus mexicanus	gbif:3110179	id-retired/name-retired		*		
3899615	1	Hymenopappus carrizoanus	gbif:3110170	id-retired/name-retired		*		
3899614	1	Hymenopappus radiatus	gbif:3110172	id-retired/name-retired		*		
3899609	1	Hymenopappus biennis	gbif:3110175	id-retired/name-retired		*		
3899608	1	Picradeniopsis woodhousei	gbif:3110801	id-retired/name-retired		*		
3899607	1	Bahia bigelovii	gbif:3095507	id-retired/name-retired		*		
3899600	1	Palafoxia riograndensis	gbif:3121714	id-retired/name-retired		*		
3899606	1	Bahia biternata	gbif:3095506	id-retired/name-retired		*		
3899605	1	Bahia schaffneri	gbif:3095485	id-retired/name-retired		*		
3899604	1	Bahia pedata	gbif:3095490	id-retired/name-retired		*		
3899603	1	Palafoxia callosa	gbif:3121697	id-retired/name-retired		*		
3897050	1	Hieracium erythropoecilum	gbif:3136354	id-retired/name-retired		*		
3897056	1	Hieracium lapponicifolium	gbif:3136227	id-retired/name-retired		*		
3897057	1	Hieracium submurorum	gbif:3136125	id-retired/name-retired		*		
3897054	1	Hieracium arrectipes	gbif:3135187	id-retired/name-retired		*		
3897055	1	Hieracium kochianum	gbif:4213429	id-retired/name-retired		*		
3897059	1	Hieracium coronariifolium	gbif:4226617	id-retired/name-retired		*		
3897041	1	Hieracium tolmatchevii	gbif:3135894	id-retired/name-retired		*		
3897042	1	Hieracium calatharium	gbif:3135327	id-retired/name-retired		*		
3897040	1	Hieracium vinifolium	gbif:4236607	id-retired/name-retired		*		
3897045	1	Hieracium obrovacense	gbif:4255766	id-retired/name-retired		*		
3897043	1	Hieracium caesionigrescens	gbif:3136536	id-retired/name-retired		*		
3897044	1	Hieracium tulomense	gbif:3136256	id-retired/name-retired		*		
3897049	1	Hieracium latilepidotum	gbif:4212105	id-retired/name-retired		*		
3897048	1	Hieracium danicum	gbif:3136537	id-retired/name-retired		*		
3897074	1	Hieracium naviense	gbif:4206866	id-retired/name-retired		*		
3897075	1	Hieracium pseudoratezatense	gbif:4248588	id-retired/name-retired		*		
3897073	1	Hieracium asenovgradense	gbif:4234323	id-retired/name-retired		*		
3897078	1	Hieracium venostorum	gbif:3135951	id-retired/name-retired		*		
3897079	1	Hieracium lannesianum	gbif:4212374	id-retired/name-retired		*		
3897076	1	Hieracium diminuens	gbif:3135952	id-retired/name-retired		*		
3897077	1	Hieracium maculoides	gbif:4209292	id-retired/name-retired		*		
3897070	1	Hieracium beyeri	gbif:4232510	id-retired/name-retired		*		
3897063	1	Hieracium pentaploideum	gbif:4252930	id-retired/name-retired		*		
3897064	1	Hieracium turritellum	gbif:3135197	id-retired/name-retired		*		
3897061	1	Hieracium melandetum	gbif:3136384	id-retired/name-retired		*		
3897062	1	Hieracium scamandris	gbif:4245372	id-retired/name-retired		*		
3898398	1	Lepidaploa glabra	gbif:3123920	id-retired/name-retired		*		
3897067	1	Hieracium aphanum	gbif:3135134	id-retired/name-retired		*		
3897068	1	Hieracium antholzense	gbif:4235251	id-retired/name-retired		*		
3898396	1	Lepidaploa proctorii	gbif:3099700	id-retired/name-retired		*		
3897065	1	Hieracium linguifolium	gbif:4210781	id-retired/name-retired		*		
3898397	1	Lepidaploa sericea	gbif:3125047	id-retired/name-retired		*		
3897066	4	Hieracium glaucinum	gbif:3135378	id-retired/name-retired		*		
3897060	1	Hieracium atriglandulosum	gbif:4233898	id-retired/name-retired		*		
3897069	1	Hieracium negoiense	gbif:3135135	id-retired/name-retired		*		
3898340	1	Hieracium oenophyllum	gbif:4255460	id-retired/name-retired		*		
3899670	1	Centromadia parryi	gbif:3141048	id-retired/name-retired		*		
3897012	1	Hieracium borealiforme	gbif:3135219	id-retired/name-retired		*		
3899675	1	Layia fremontii	gbif:5392990	id-retired/name-retired		*		
3898344	1	Nothocalais nigrescens	gbif:3130417	id-retired/name-retired		*		
3897013	1	Hieracium duronense	gbif:4223882	id-retired/name-retired		*		
3899674	1	Lagophylla dichotoma	gbif:3115734	id-retired/name-retired		*		
3897010	1	Hieracium rupestre	gbif:3136591	id-retired/name-retired		*		
3897011	1	Hieracium pulchridens	gbif:3135797	id-retired/name-retired		*		
3898342	1	Hieracium permaculatum	gbif:4252668	id-retired/name-retired		*		
3899679	1	Holocarpha obconica	gbif:3091321	id-retired/name-retired		*		
3898348	1	Glyptopleura setulosa	gbif:5404776	id-retired/name-retired		*		
3897017	1	Hieracium montenegrinum	gbif:4207582	id-retired/name-retired		*		
3899678	1	Holocarpha macradenia	gbif:3091319	id-retired/name-retired		*		
3898345	1	Lygodesmia ramosissima	gbif:3091138	id-retired/name-retired		*		
3897014	1	Hieracium eminentiforme	gbif:4223467	id-retired/name-retired		*		
3899677	1	Layia jonesii	gbif:5392993	id-retired/name-retired		*		
3897015	1	Hieracium melanoglochin	gbif:3135796	id-retired/name-retired		*		
3899676	1	Layia leucopappa	gbif:5392995	id-retired/name-retired		*		
3898349	1	Pinaropappus parvus	gbif:3146559	id-retired/name-retired		*		
3897019	1	Hieracium strictiforme	gbif:3135798	id-retired/name-retired		*		
3899660	1	Dubautia thyrsiflora	gbif:3134937	id-retired/name-retired		*		
3898332	1	Hieracium contaminatum	gbif:4226854	id-retired/name-retired		*		
3897001	1	Hieracium prionocerinthe	gbif:4249986	id-retired/name-retired		*		
3899664	1	Dubautia kalalauensis	gbif:3134944	id-retired/name-retired		*		
3898333	1	Hieracium fassettii	gbif:3135860	id-retired/name-retired		*		
3899663	1	Dubautia media	gbif:3134920	id-retired/name-retired		*		
3898330	1	Hieracium promontoriale	gbif:4249823	id-retired/name-retired		*		
3899662	1	Dubautia demissifolia	gbif:3134890	id-retired/name-retired		*		
3898331	1	Hieracium ancevii	gbif:4235686	id-retired/name-retired		*		
3897000	1	Hieracium dimoniei	gbif:3135790	id-retired/name-retired		*		
3899661	1	Dubautia syndetica	gbif:3134935	id-retired/name-retired		*		
3897005	1	Hieracium asteridiophyllum	gbif:4234207	id-retired/name-retired		*		
3898336	1	Hieracium bucuranum	gbif:4231058	id-retired/name-retired		*		
3897006	1	Hieracium crassifoliiforme	gbif:3135795	id-retired/name-retired		*		
3897003	1	Hieracium wologdense	gbif:3135792	id-retired/name-retired		*		
3898334	1	Hieracium nudicaule	gbif:3135574	id-retired/name-retired		*		
3899666	1	Dubautia montana	gbif:3134909	id-retired/name-retired		*		
3898335	1	Hieracium gracilifurcum	gbif:4218528	id-retired/name-retired		*		
3897004	1	Hieracium hispanicum	gbif:3135791	id-retired/name-retired		*		
3899665	1	Dubautia fallax	gbif:3134923	id-retired/name-retired		*		
3898338	1	Hieracium subcrassifolium	gbif:3136085	id-retired/name-retired		*		
3897007	1	Hieracium idubedae	gbif:4215887	id-retired/name-retired		*		
3898339	1	Hieracium flomense	gbif:4220775	id-retired/name-retired		*		
3899669	1	Centromadia fitchii	gbif:3141050	id-retired/name-retired		*		
3897030	1	Hieracium sudeticola	gbif:3136535	id-retired/name-retired		*		
3898361	1	Tolpis nemoralis	gbif:3097150	id-retired/name-retired		*		
3899693	1	Bidens gardneri	gbif:5391782	id-retired/name-retired		*		
3897031	1	Hieracium vulsum	gbif:3136532	id-retired/name-retired		*		
3898362	1	Tolpis liouvillei	gbif:3097202	id-retired/name-retired		*		
